time, intensity
1645341468,100000.0
1645341468,100000.0
1645341468,100000.0
1645341468,100000.0
1645341468,100000.0
1645341468,100000.0
1645341468,100000.0
1645341469,100000.0
1645341469,100000.0
1645341469,100000.0
1645341469,-500000.0
1645341469,-2800000.0
1645341469,-5800000.0
1645341469,-10000000.0
1645341469,-13500000.0
1645341469,-18600000.0
1645341469,-23700000.0
1645341470,-30200000.0
1645341470,-37000000.0
1645341470,-44100000.0
1645341470,-51300000.0
1645341470,-59600000.0
1645341470,-66600000.0
1645341470,-74200000.0
1645341470,-82800000.0
1645341470,-92000000.0
1645341470,-100400000.0
1645341471,-102200000.0
1645341471,-102200000.0
1645341471,-102200000.0
1645341471,-102200000.0
1645341471,-102200000.0
1645341471,-102200000.0
1645341471,-102200000.0
1645341471,-102200000.0
1645341471,-102200000.0
1645341471,-102200000.0
1645341472,-101700000.0
1645341472,-97200000.0
1645341472,-91500000.0
1645341472,-84900000.0
1645341472,-78200000.0
1645341472,-69000000.0
1645341472,-59900000.0
1645341472,-49600000.0
1645341472,-40000000.0
1645341472,-29700000.0
1645341473,-21000000.0
1645341473,-11600000.0
1645341473,-2800000.0
1645341473,100000.0
1645341473,100000.0
1645341473,100000.0
1645341473,100000.0
1645341473,100000.0
1645341473,100000.0
1645341473,100000.0
1645341474,100000.0
1645341474,100000.0
1645341474,100000.0
1645341474,100000.0
1645341474,100000.0
1645341474,100000.0
1645341474,100000.0
1645341474,100000.0
1645341474,100000.0
1645341474,100000.0
1645341475,-100000.0
1645341475,-2100000.0
1645341475,-5500000.0
1645341475,-8800000.0
1645341475,-12900000.0
1645341475,-18400000.0
1645341475,-23800000.0
1645341475,-30900000.0
1645341475,-37700000.0
1645341475,-45700000.0
1645341476,-53500000.0
1645341476,-61000000.0
1645341476,-68200000.0
1645341476,-77000000.0
1645341476,-86900000.0
1645341476,-96400000.0
1645341476,-102200000.0
1645341476,-102200000.0
1645341476,-102200000.0
1645341476,-102200000.0
1645341477,-102200000.0
1645341477,-102200000.0
1645341477,-102200000.0
1645341477,-102200000.0
1645341477,-102200000.0
1645341477,-102200000.0
1645341477,-101100000.0
1645341477,-94900000.0
1645341477,-89200000.0
1645341477,-81900000.0
1645341478,-72600000.0
1645341478,-63600000.0
1645341478,-53300000.0
1645341478,-43400000.0
1645341478,-37900000.0
1645341478,-28900000.0
1645341478,-20100000.0
1645341478,-11600000.0
1645341478,100000.0
1645341478,-6400000.0
1645341479,-3900000.0
1645341479,-1900000.0
1645341479,100000.0
1645341479,100000.0
1645341479,100000.0
1645341479,100000.0
1645341479,100000.0
1645341479,100000.0
1645341479,100000.0
1645341479,100000.0
1645341480,100000.0
1645341480,-1700000.0
1645341480,-4300000.0
1645341480,-7600000.0
1645341480,-11700000.0
1645341480,-16600000.0
1645341480,-22100000.0
1645341480,-27400000.0
1645341480,-31800000.0
1645341480,-37700000.0
1645341481,-44200000.0
1645341481,-50100000.0
1645341481,-56700000.0
1645341481,-62700000.0
1645341481,-69200000.0
1645341481,-74600000.0
1645341481,-82400000.0
1645341481,-88000000.0
1645341481,-93700000.0
1645341481,-98300000.0
1645341482,-102100000.0
1645341482,-102200000.0
1645341482,-102200000.0
1645341482,-102200000.0
1645341482,-102200000.0
1645341482,-101500000.0
1645341482,-98200000.0
1645341482,-95600000.0
1645341482,-90800000.0
1645341482,-83600000.0
1645341483,-76500000.0
1645341483,-69100000.0
1645341483,-61200000.0
1645341483,-52700000.0
1645341483,-45000000.0
1645341483,-37500000.0
1645341483,-30700000.0
1645341483,-25000000.0
1645341483,-19200000.0
1645341483,-13900000.0
1645341484,-9800000.0
1645341484,-6500000.0
1645341484,-1800000.0
1645341484,100000.0
1645341484,100000.0
1645341484,100000.0
1645341484,100000.0
1645341484,100000.0
1645341484,100000.0
1645341484,100000.0
1645341485,100000.0
1645341485,100000.0
1645341485,100000.0
1645341485,100000.0
1645341485,-1300000.0
1645341485,-4700000.0
1645341485,-8400000.0
1645341485,-12600000.0
1645341485,-18200000.0
1645341485,-22300000.0
1645341486,-29000000.0
1645341486,-36100000.0
1645341486,-43100000.0
1645341486,-51100000.0
1645341486,-58400000.0
1645341486,-66300000.0
1645341486,-75100000.0
1645341486,-84400000.0
1645341486,-94300000.0
1645341487,-102200000.0
1645341487,-102200000.0
1645341487,-102200000.0
1645341487,-102200000.0
1645341487,-102200000.0
1645341487,-102200000.0
1645341487,-102200000.0
1645341487,-102200000.0
1645341487,-102200000.0
1645341487,-100900000.0
1645341488,-95100000.0
1645341488,-88900000.0
1645341488,-83700000.0
1645341488,-74900000.0
1645341488,-66400000.0
1645341488,-55500000.0
1645341488,-45200000.0
1645341488,-34800000.0
1645341488,-25900000.0
1645341488,-17600000.0
1645341489,-9000000.0
1645341489,-1600000.0
1645341489,100000.0
1645341489,100000.0
1645341489,100000.0
1645341489,100000.0
1645341489,100000.0
1645341489,100000.0
1645341489,100000.0
1645341489,100000.0
1645341490,100000.0
1645341490,100000.0
1645341490,100000.0
1645341490,100000.0
1645341490,100000.0
1645341490,100000.0
1645341490,-1900000.0
1645341490,-4500000.0
1645341490,-8500000.0
1645341490,-13200000.0
1645341491,-18300000.0
1645341491,-23700000.0
1645341491,-30600000.0
1645341491,-37900000.0
1645341491,-45100000.0
1645341491,-53000000.0
1645341491,-60300000.0
1645341491,-67700000.0
1645341491,-76900000.0
1645341491,-85000000.0
1645341492,-93800000.0
1645341492,-102200000.0
1645341492,-102200000.0
1645341492,-102200000.0
1645341492,-102200000.0
1645341492,-102200000.0
1645341492,-102200000.0
1645341492,-102200000.0
1645341492,-102200000.0
1645341492,-102200000.0
1645341493,-101500000.0
1645341493,-95600000.0
1645341493,-88700000.0
1645341493,-80800000.0
1645341493,-71900000.0
1645341493,-61400000.0
1645341493,-50300000.0
1645341493,-39700000.0
1645341493,-28400000.0
1645341493,-18400000.0
1645341494,-8000000.0
1645341494,0.0
1645341494,100000.0
1645341494,100000.0
1645341494,100000.0
1645341494,100000.0
1645341494,100000.0
1645341494,100000.0
1645341494,100000.0
1645341494,100000.0
1645341495,100000.0
1645341495,100000.0
1645341495,100000.0
1645341495,100000.0
1645341495,100000.0
1645341495,100000.0
1645341495,100000.0
1645341495,100000.0
1645341495,-1200000.0
1645341495,-4100000.0
1645341496,-8100000.0
1645341496,-13300000.0
1645341496,-18700000.0
1645341496,-24100000.0
1645341496,-31200000.0
1645341496,-39000000.0
1645341496,-47300000.0
1645341496,-55500000.0
1645341496,-63400000.0
1645341496,-71600000.0
1645341497,-81000000.0
1645341497,-91000000.0
1645341497,-101800000.0
1645341497,-102200000.0
1645341497,-102200000.0
1645341497,-102200000.0
1645341497,-102200000.0
1645341497,-102200000.0
1645341497,-102200000.0
1645341497,-102200000.0
1645341498,-102200000.0
1645341498,-102200000.0
1645341498,-101700000.0
1645341498,-96500000.0
1645341498,-90300000.0
1645341498,-83000000.0
1645341498,-75000000.0
1645341498,-64900000.0
1645341498,-57200000.0
1645341498,-45800000.0
1645341499,-35500000.0
1645341499,-25000000.0
1645341499,-15400000.0
1645341499,-6000000.0
1645341499,100000.0
1645341499,100000.0
1645341499,100000.0
1645341499,100000.0
1645341499,100000.0
1645341499,100000.0
1645341500,100000.0
1645341500,100000.0
1645341500,100000.0
1645341500,100000.0
1645341500,100000.0
1645341500,100000.0
1645341500,100000.0
1645341500,100000.0
1645341500,100000.0
1645341500,100000.0
1645341501,-1000000.0
1645341501,-3600000.0
1645341501,-7300000.0
1645341501,-12100000.0
1645341501,-17500000.0
1645341501,-23500000.0
1645341501,-30200000.0
1645341501,-37700000.0
1645341501,-44900000.0
1645341501,-53300000.0
1645341502,-59200000.0
1645341502,-67200000.0
1645341502,-75200000.0
1645341502,-85400000.0
1645341502,-95400000.0
1645341502,-102200000.0
1645341502,-102200000.0
1645341502,-102200000.0
1645341502,-102200000.0
1645341502,-102200000.0
1645341503,-102200000.0
1645341503,-102200000.0
1645341503,-102200000.0
1645341503,-102200000.0
1645341503,-102200000.0
1645341503,-101100000.0
1645341503,-95700000.0
1645341503,-89200000.0
1645341503,-81700000.0
1645341503,-74200000.0
1645341504,-64200000.0
1645341504,-54600000.0
1645341504,-43300000.0
1645341504,-33100000.0
1645341504,-22800000.0
1645341504,-14300000.0
1645341504,-4700000.0
1645341504,100000.0
1645341504,100000.0
1645341504,100000.0
1645341505,100000.0
1645341505,100000.0
1645341505,100000.0
1645341505,100000.0
1645341505,100000.0
1645341505,100000.0
1645341505,100000.0
1645341505,100000.0
1645341505,100000.0
1645341505,100000.0
1645341506,100000.0
1645341506,100000.0
1645341506,100000.0
1645341506,100000.0
1645341506,-1300000.0
1645341506,-3600000.0
1645341506,-7500000.0
1645341506,-12000000.0
1645341506,-17000000.0
1645341506,-22800000.0
1645341507,-29400000.0
1645341507,-36000000.0
1645341507,-43400000.0
1645341507,-51300000.0
1645341507,-58800000.0
1645341507,-66600000.0
1645341507,-75500000.0
1645341507,-84700000.0
1645341507,-94300000.0
1645341507,-102200000.0
1645341508,-102200000.0
1645341508,-102200000.0
1645341508,-102200000.0
1645341508,-102200000.0
1645341508,-102200000.0
1645341508,-102200000.0
1645341508,-102200000.0
1645341508,-102200000.0
1645341508,-102200000.0
1645341508,-100900000.0
1645341509,-95600000.0
1645341509,-88900000.0
1645341509,-81700000.0
1645341509,-73200000.0
1645341509,-66700000.0
1645341509,-55700000.0
1645341509,-45400000.0
1645341509,-34600000.0
1645341509,-24700000.0
1645341510,-15500000.0
1645341510,-6200000.0
1645341510,100000.0
1645341510,100000.0
1645341510,100000.0
1645341510,100000.0
1645341510,100000.0
1645341510,100000.0
1645341510,100000.0
1645341510,100000.0
1645341511,100000.0
1645341511,100000.0
1645341511,100000.0
1645341511,100000.0
1645341511,100000.0
1645341511,100000.0
1645341511,100000.0
1645341511,100000.0
1645341511,-200000.0
1645341511,-2600000.0
1645341512,-5800000.0
1645341512,-9900000.0
1645341512,-14900000.0
1645341512,-20300000.0
1645341512,-26700000.0
1645341512,-33500000.0
1645341512,-41600000.0
1645341512,-48900000.0
1645341512,-57200000.0
1645341512,-64800000.0
1645341513,-73400000.0
1645341513,-82300000.0
1645341513,-93100000.0
1645341513,-102000000.0
1645341513,-102200000.0
1645341513,-102200000.0
1645341513,-102200000.0
1645341513,-102200000.0
1645341513,-102200000.0
1645341513,-102200000.0
1645341514,-102200000.0
1645341514,-102200000.0
1645341514,-102200000.0
1645341514,-101700000.0
1645341514,-96600000.0
1645341514,-90100000.0
1645341514,-82800000.0
1645341514,-74400000.0
1645341514,-65200000.0
1645341514,-55000000.0
1645341515,-44100000.0
1645341515,-33000000.0
1645341515,-26000000.0
1645341515,-15900000.0
1645341515,-6000000.0
1645341515,100000.0
1645341515,100000.0
1645341515,100000.0
1645341515,100000.0
1645341515,100000.0
1645341516,100000.0
1645341516,100000.0
1645341516,100000.0
1645341516,100000.0
1645341516,100000.0
1645341516,100000.0
1645341516,100000.0
1645341516,100000.0
1645341516,100000.0
1645341516,100000.0
1645341517,100000.0
1645341517,-300000.0
1645341517,-3300000.0
1645341517,-7100000.0
1645341517,-10400000.0
1645341517,-15800000.0
